OTU_ID	IN_130_MCB_26_S_ITS_S70	IN_130_MCB_2_S_ITS_S69	IN_130_MCB_9_S_ITS_S22	IN_132_MCB_16_S_ITS_S23	IN_132_MCB_17_S_ITS_S71	IN_132_MCB_27_S_ITS_S24	IN_272_MCB_10_S_ITS_S31	IN_272_MCB_11_S_ITS_S79	IN_272_MCB_24_S_ITS_S72	IN_55_MCB_6_S_ITS_S20	IN_55_MCB_7_S_ITS_S68	IN_55_MCB_8_S_ITS_S21	IN_WT_MCB_28_S_ITS_S32	IN_WT_MCB_29_S_ITS_S80	IN_WT_MCB_33_S_ITS_S33	TN_130_A_S_ITS_S35	TN_130_B_S_ITS_S83	TN_130_C_S_ITS_S36	TN_132_A_S_ITS_S84	TN_132_B_S_ITS_S43	TN_132_C_S_ITS_S91	TN_272_A_S_ITS_S44	TN_272_B_S_ITS_S92	TN_272_C_S_ITS_S45	TN_55_A_S_ITS_S81	TN_55_B_S_ITS_S34	TN_55_C_S_ITS_S82	TN_LS_1_S_ITS_S93	TN_LS_2_S_ITS_S46	TN_LS_3_S_ITS_S94	TN_WT_MB_19_S_ITS_S47	TN_WT_MB_20_S_ITS_S95	TN_WT_MB_21_S_ITS_S48	WA130_BNL_20_S_ITS_S9	WA132_RN_7_S_ITS_S57	WA132_RN_8_S_ITS_S10	WA272_BNL_17_S_ITS_S59	WA272_BNL_18_S_ITS_S12	WA272_RN_10_S_ITS_S11	WA_55_BNL_19_S_ITS_S8	WA_55_RN_1_S_ITS_S7	WA_55_RN_2_S_ITS_S55	WA_WT_BNL_21_S_ITS_S60	WA_WT_BNL_22_S_ITS_S19	WA_WT_BNL_23_S_ITS_S67	taxonomy
Otu05684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Cystobasidiomycetes(100);o__Erythrobasidiales(75);o__Erythrobasidiales_unclassified(75);o__Erythrobasidiales_unclassified(75);o__Erythrobasidiales_unclassified(75);
Otu05685	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Eurotiales(100);f__Trichocomaceae(100);g__Talaromyces(100);g__Talaromyces_unclassified(100);
Otu05686	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Glomeromycota(100);c__Glomeromycetes(100);o__Diversisporales(100);f__Diversisporaceae(100);g__unclassified_Diversisporaceae(100);s__Diversisporaceae_sp(100);
Otu05687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleribasidiaceae(75);g__Vishniacozyma(75);s__Vishniacozyma_dimennae(75);
Otu05688	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Mortierellomycota(100);c__Mortierellomycetes(100);o__Mortierellales(100);f__Mortierellaceae(100);g__Mortierella(100);s__Mortierella_minutissima(100);
Otu05689	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Eurotiales(100);f__Trichocomaceae(100);g__Talaromyces(100);s__Talaromyces_piceae(100);
Otu05690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu05691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Pucciniomycetes(100);o__Septobasidiales(100);f__Septobasidiaceae(100);g__Septobasidium(100);s__Septobasidium_sp(100);
Otu05692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Thelephorales(100);f__Thelephoraceae(100);f__Thelephoraceae_unclassified(100);f__Thelephoraceae_unclassified(100);
Otu05693	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Rozellomycota(100);c__Rozellomycotina_cls_Incertae_sedis(100);o__GS11(100);f__unclassified_GS11(100);g__unclassified_GS11(100);s__GS11_sp(100);
Otu05694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Hymenochaetales(100);f__Schizoporaceae(100);g__Hyphodontia(100);s__Hyphodontia_pallidula(100);
Otu05695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu05696	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Pezizomycotina_cls_Incertae_sedis(100);o__Pezizomycotina_ord_Incertae_sedis(100);f__Pezizomycotina_fam_Incertae_sedis(100);g__Hymenula(100);s__Hymenula_cerealis(100);
Otu05697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Rozellomycota(100);c__Rozellomycotina_cls_Incertae_sedis(100);o__GS10(100);f__unclassified_GS10(100);g__unclassified_GS10(100);s__GS10_sp(100);
Otu05698	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Zoopagomycota(100);c__unclassified_Zoopagomycota(100);o__unclassified_Zoopagomycota(100);f__unclassified_Zoopagomycota(100);g__unclassified_Zoopagomycota(100);s__Zoopagomycota_sp(100);
Otu05699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Capnodiales(100);f__Mycosphaerellaceae(100);g__Passalora(100);s__Passalora_sp(100);
Otu05700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);
Otu05701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Didymosphaeriaceae(100);g__Pseudopithomyces(100);s__Pseudopithomyces_sp(100);
Otu05702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	k__Fungi(100);p__Kickxellomycota(100);c__Kickxellomycetes(100);o__Kickxellales(100);f__Kickxellaceae(100);g__Ramicandelaber(100);s__Ramicandelaber_taiwanensis(100);
Otu05704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Microbotryomycetes(100);c__Microbotryomycetes_unclassified(100);c__Microbotryomycetes_unclassified(100);c__Microbotryomycetes_unclassified(100);c__Microbotryomycetes_unclassified(100);
Otu05705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Glomeromycota(100);p__Glomeromycota_unclassified(100);p__Glomeromycota_unclassified(100);p__Glomeromycota_unclassified(100);p__Glomeromycota_unclassified(100);p__Glomeromycota_unclassified(100);
Otu05706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Ophiocordycipitaceae(100);g__Hirsutella(100);s__Hirsutella_subulata(100);
Otu05707	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Xylariales(100);f__Xylariaceae(100);g__Kretzschmaria(100);s__Kretzschmaria_sp(100);
Otu05708	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Cantharellales(100);f__Cantharellales_fam_Incertae_sedis(100);g__Sistotrema(100);s__Sistotrema_sp(100);
Otu05709	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Eurotiales(100);f__Thermoascaceae(100);g__Byssochlamys(100);g__Byssochlamys_unclassified(100);
Otu05710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);
Otu05712	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(75);p__Ascomycota_unclassified(75);p__Ascomycota_unclassified(75);p__Ascomycota_unclassified(75);p__Ascomycota_unclassified(75);
Otu05713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Geastrales(100);f__Geastraceae(100);g__Geastrum(100);g__Geastrum_unclassified(100);
Otu05714	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Agaricales(100);f__Agaricaceae(100);f__Agaricaceae_unclassified(100);f__Agaricaceae_unclassified(100);
Otu05715	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Agaricales(100);f__Strophariaceae(100);g__Pholiota(100);g__Pholiota_unclassified(100);
Otu05716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Orbiliomycetes(100);o__Orbiliales(100);f__Orbiliaceae(100);g__Hyalorbilia(100);s__Hyalorbilia_erythrostigma(100);
Otu05717	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);
Otu05718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Agaricales(100);o__Agaricales_unclassified(100);o__Agaricales_unclassified(100);o__Agaricales_unclassified(100);
Otu05719	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Microascales(100);f__Halosphaeriaceae(100);g__Clavatospora(100);s__Clavatospora_longibrachiata(100);
Otu05720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu05721	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Nectriaceae(100);f__Nectriaceae_unclassified(100);f__Nectriaceae_unclassified(100);
Otu05722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);o__Hypocreales_unclassified(100);o__Hypocreales_unclassified(100);o__Hypocreales_unclassified(100);
Otu05723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Filobasidiales(100);f__Piskurozymaceae(100);g__Solicoccozyma(100);s__Solicoccozyma_aeria(100);
Otu05724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu05725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Chaetothyriales(100);f__Herpotrichiellaceae(100);g__Cladophialophora(100);g__Cladophialophora_unclassified(100);
Otu05726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Glomeromycota(100);c__Paraglomeromycetes(100);o__Paraglomerales(100);f__Paraglomeraceae(100);g__Paraglomus(100);s__Paraglomus_brasilianum(100);
Otu05727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Eurotiales(100);f__Trichocomaceae(100);g__Talaromyces(100);g__Talaromyces_unclassified(100);
Otu05728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Eurotiales(100);f__Aspergillaceae(100);f__Aspergillaceae_unclassified(100);f__Aspergillaceae_unclassified(100);
Otu05729	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Glomeromycota(100);c__Glomeromycetes(100);o__Glomerales(100);f__Glomeraceae(100);g__Glomus(100);s__Glomus_macrocarpum(100);
Otu05730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Onygenales(100);f__Arachnomycetaceae(100);g__Arachnomyces(100);s__Arachnomyces_sp(100);
Otu05731	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu05732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu05733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Orbiliomycetes(100);o__Orbiliales(100);f__Orbiliaceae(100);g__Brachyphoris(100);s__Brachyphoris_oviparasitica(100);
Otu05735	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Myxotrichaceae(100);g__Oidiodendron(100);s__Oidiodendron_echinulatum(100);
Otu05737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Orbiliomycetes(100);o__Orbiliales(100);f__Orbiliaceae(100);f__Orbiliaceae_unclassified(75);f__Orbiliaceae_unclassified(75);
Otu05738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Corticiales(100);f__Corticiaceae(100);g__unclassified_Corticiaceae(100);s__Corticiaceae_sp(100);
Otu05739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Xylariales(100);f__Xylariaceae(100);g__Biscogniauxia(100);s__Biscogniauxia_sp(100);
Otu05740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Glomeromycota(100);c__Glomeromycetes(100);o__Glomerales(100);f__Glomeraceae(100);g__Septoglomus(100);s__Septoglomus_viscosum(100);
Otu05741	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);o__Hypocreales_unclassified(100);o__Hypocreales_unclassified(100);o__Hypocreales_unclassified(100);
Otu05742	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Chaetothyriales(100);f__Herpotrichiellaceae(100);f__Herpotrichiellaceae_unclassified(100);f__Herpotrichiellaceae_unclassified(100);
Otu05743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Mucoromycota(100);c__Mucoromycetes(100);o__Mucorales(100);f__Cunninghamellaceae(100);g__Gongronella(100);s__Gongronella_butleri(100);
Otu05744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Onygenales(100);f__Onygenaceae(100);g__Auxarthron(100);s__Auxarthron_alboluteum(100);
Otu05745	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Venturiales(100);f__Sympoventuriaceae(100);g__Ochroconis(100);s__Ochroconis_sp(100);
Otu05746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Mortierellomycota(100);c__Mortierellomycetes(100);o__Mortierellales(100);f__Mortierellaceae(100);g__Mortierella(100);s__Mortierella_polygonia(100);
Otu05747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Xylariales(100);f__Xylariaceae(100);g__Xylaria(75);s__Xylaria_sp(75);
Otu05748	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Orbiliomycetes(100);o__Orbiliales(100);f__Orbiliaceae(100);g__Brachyphoris(100);s__Brachyphoris_oviparasitica(100);
Otu05749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);
Otu05750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Thelephorales(100);f__Thelephoraceae(100);f__Thelephoraceae_unclassified(100);f__Thelephoraceae_unclassified(100);
Otu05751	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Helminthosphaeriaceae(100);g__Spadicoides(100);s__Spadicoides_sp(100);
Otu05752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Schizosaccharomycetes(100);o__Schizosaccharomycetales(100);f__Schizosaccharomycetaceae(100);g__Schizosaccharomyces(100);s__Schizosaccharomyces_japonicus(100);
Otu05753	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Glomeromycota(100);c__Glomeromycetes(100);o__Glomerales(100);f__Glomeraceae(100);g__Glomus(100);s__Glomus_macrocarpum(100);
Otu05754	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Agaricales(100);f__Agaricaceae(100);g__Melanophyllum(100);s__Melanophyllum_eyrei(100);
Otu05755	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricostilbomycetes(100);o__Agaricostilbales(100);f__Kondoaceae(100);g__Kondoa(100);s__Kondoa_sp(100);
Otu05757	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Leptosphaeriaceae(100);f__Leptosphaeriaceae_unclassified(100);f__Leptosphaeriaceae_unclassified(100);
